rooms,area,city,private_offer,year,total_price,zmywarka,balkon,piwnica,telewizor,monitoring,oddzielna_kuchnia,garaz,teren_zamkniety,klimatyzacja,taras
1,38,Wrocław,1,2002.0,2100,1,1,0,1,0,1,0,0,0,0
3,50,Wrocław,1,2016.0,2300,1,1,0,0,1,0,0,0,0,0
1,27,Wrocław,0,1970.0,1730,0,0,1,0,0,0,0,0,0,0
4,85,Wrocław,0,2019.0,3900,1,1,0,0,0,0,1,0,0,0
2,50,Wrocław,1,2018.0,2700,1,1,0,1,1,0,0,1,0,0
2,40,Wrocław,0,2019.0,2400,0,1,1,0,0,1,1,0,1,0
2,51,Wrocław,0,2017.0,2950,0,1,0,0,1,1,1,0,0,0
2,35,Wrocław,0,2020.0,2230,0,1,0,0,0,0,0,0,0,0
2,47,Wrocław,0,2018.0,2630,0,1,0,0,0,0,1,0,0,0
2,46,Wrocław,0,1920.0,2100,0,0,1,0,0,1,0,0,0,0
2,53,Wrocław,0,1946.0,2250,0,1,0,0,0,1,0,0,0,0
2,47,Wrocław,0,2018.0,3650,0,1,0,0,1,0,1,0,0,0
4,70,Wrocław,1,2020.0,4400,1,1,0,1,1,0,0,0,0,0
1,25,Wrocław,1,2020.0,2000,1,0,0,1,0,0,0,0,0,0
1,35,Wrocław,1,2017.0,2100,1,0,0,0,1,1,0,1,0,0
2,45,Wrocław,1,2017.0,2750,1,1,0,1,1,0,1,0,0,0
2,40,Wrocław,0,2018.0,2100,0,1,0,0,0,1,1,1,0,0
3,75,Wrocław,1,2007.0,2950,1,1,0,1,1,0,0,1,0,0
2,47,Wrocław,1,2004.0,2000,1,1,1,0,0,1,0,0,0,0
1,38,Wrocław,1,2016.0,1900,0,1,0,1,1,0,1,0,0,0
2,38,Wrocław,1,2020.0,2700,1,1,1,1,0,0,1,1,1,0
1,35,Wrocław,1,2018.0,2150,1,0,0,1,1,0,0,0,0,0
3,65,Wrocław,0,2019.0,3100,0,1,0,0,0,0,0,1,0,0
3,55,Wrocław,1,1980.0,2150,0,0,0,0,1,1,1,0,0,0
2,56,Wrocław,0,2017.0,3100,0,1,0,0,0,0,1,0,0,0
2,35,Legnica,1,1960.0,1550,0,0,0,0,0,0,0,0,0,0
1,28,Wrocław,0,1960.0,2100,0,0,0,0,0,0,1,0,0,0
2,43,Wrocław,0,2018.0,3000,0,1,0,0,1,0,1,0,0,0
3,57,Wrocław,0,2017.0,3050,0,1,0,0,0,1,1,0,0,0
2,36,Wrocław,0,1980.0,2050,0,0,0,0,0,1,0,0,0,0
1,25,Wrocław,1,2020.0,2000,1,1,0,1,1,0,1,1,0,1
2,38,Wrocław,0,2016.0,2300,0,0,0,0,0,0,0,0,0,0
2,45,Wrocław,1,2003.0,2400,1,1,0,1,0,1,1,0,0,0
3,56,Wrocław,1,1973.0,2400,1,1,0,0,0,1,0,0,0,0
3,56,Wrocław,0,2006.0,2200,0,0,0,0,1,1,1,0,0,0
3,50,Wrocław,0,2016.0,2910,0,1,0,0,1,1,1,0,0,0
2,40,Wrocław,0,2019.0,2700,0,1,0,0,1,0,0,0,0,0
3,58,Wrocław,0,2015.0,2700,0,1,0,0,0,0,1,0,0,0
2,45,Wrocław,1,2008.0,2200,1,1,0,0,1,0,0,0,0,0
2,44,Wrocław,0,2020.0,2380,0,0,0,0,1,0,0,0,0,0
2,44,Wrocław,0,2012.0,1950,0,1,0,0,0,0,1,0,0,0
2,50,Wrocław,0,2020.0,2700,0,0,0,0,0,0,1,0,0,0
2,39,Wrocław,0,2019.0,2306,0,1,0,0,0,0,1,0,0,0
2,40,Wrocław,1,2020.0,2370,1,1,0,1,1,0,1,1,0,0
2,42,Lubin,1,2020.0,1800,0,1,0,1,0,0,0,0,1,1
1,29,Wrocław,0,1970.0,1350,0,0,0,0,0,0,0,0,0,0
2,32,Wrocław,0,2019.0,2160,1,1,0,1,0,0,1,0,1,0
3,51,Wrocław,1,2015.0,2900,1,0,0,1,1,0,1,1,0,1
2,48,Wrocław,1,1930.0,2100,0,1,0,0,0,1,0,0,0,0
1,30,Wrocław,1,1997.0,1450,0,0,0,1,1,1,1,1,0,0
2,47,Wrocław,0,2003.0,2200,0,1,0,0,0,0,0,0,0,0
1,30,Wrocław,1,2019.0,1900,0,1,0,1,0,0,1,1,0,0
3,74,Wrocław,0,2009.0,3200,0,1,0,0,0,0,1,0,0,0
3,51,Wrocław,1,2018.0,2960,1,0,0,1,1,0,1,1,0,1
3,64,Wrocław,0,2001.0,2500,0,0,0,0,0,0,0,0,0,1
2,51,Wrocław,1,2013.0,2800,1,1,0,0,1,0,1,1,0,0
1,30,Wrocław,1,1997.0,1450,0,0,0,1,1,1,1,1,0,0
2,38,Wrocław,1,2016.0,2800,1,1,0,1,1,0,0,0,0,0
3,54,Wrocław,1,2020.0,2500,1,0,0,0,1,0,1,0,0,1
2,50,Wrocław,1,2013.0,2300,1,1,0,0,0,0,0,1,0,0
2,39,Wrocław,0,2016.0,1600,0,0,0,0,0,0,0,0,0,0
4,87,Wrocław,1,2004.0,5300,1,1,1,1,0,1,1,0,1,1
2,48,Wrocław,0,1985.0,2300,0,1,1,1,0,0,0,0,0,0
3,64,Wrocław,0,2020.0,2740,1,1,0,0,0,0,1,0,0,0
2,44,Wrocław,0,1980.0,1900,0,0,0,0,0,0,0,0,0,0
2,35,Wrocław,0,2012.0,2180,1,1,0,1,0,0,0,0,0,0
3,58,Wrocław,0,2020.0,2600,1,1,0,1,1,0,0,1,0,0
2,39,Wrocław,0,2020.0,1900,0,1,0,0,0,0,1,0,0,0
3,140,Wrocław,0,2018.0,10002,0,0,0,0,1,0,1,1,1,1
3,60,Wrocław,1,2008.0,2500,1,1,0,0,0,0,0,0,0,0
3,64,Wrocław,0,2019.0,3100,0,0,0,0,0,0,1,0,0,1
2,47,Wrocław,0,2017.0,1850,1,0,0,1,0,0,1,1,0,1
3,62,Wrocław,1,2007.0,2500,0,1,0,0,0,0,1,1,1,0
2,46,Wrocław,0,1920.0,2100,0,0,1,0,0,1,0,0,0,0
2,45,Wrocław,1,2019.0,3000,1,1,1,1,0,0,1,0,1,1
1,28,Wrocław,1,2020.0,1910,0,1,0,0,0,1,0,0,0,0
3,75,Wrocław,1,1995.0,3400,1,1,1,1,1,1,0,0,0,0
2,47,Wrocław,1,2019.0,3300,1,1,0,1,0,0,1,0,0,0
1,45,Wrocław,0,2020.0,2000,0,0,0,0,0,0,1,0,0,1
3,56,Wrocław,1,1965.0,3150,1,1,0,0,0,0,0,0,0,0
3,84,Wrocław,0,2007.0,3750,1,1,1,0,0,0,1,0,0,0
1,32,Wrocław,1,2019.0,2100,1,0,0,1,1,0,1,0,0,1
1,30,Wrocław,1,1988.0,1600,0,0,0,0,0,0,0,0,0,0
2,50,Wrocław,1,2002.0,2160,1,1,1,1,1,1,0,0,0,0
3,64,Wrocław,0,2020.0,4400,0,1,0,0,0,0,0,0,0,0
2,60,Wrocław,1,1997.0,2600,0,1,1,1,0,0,0,1,0,0
1,35,Wrocław,0,2013.0,1740,1,1,0,0,0,1,0,0,0,0
2,41,Wrocław,1,2019.0,2100,1,1,0,0,0,0,1,0,0,0
3,65,Legnica,1,2018.0,2670,1,1,0,1,1,0,1,1,0,0
2,50,Wrocław,0,2004.0,2010,0,1,0,0,0,1,1,0,0,0
1,30,Wrocław,0,1980.0,1600,0,0,0,0,0,0,0,0,0,0
2,35,Wrocław,0,2018.0,2300,0,1,0,1,1,0,0,0,0,0
1,24,Wrocław,0,2020.0,1390,0,0,0,0,0,0,0,0,0,0
3,84,Wrocław,0,2008.0,3400,0,1,0,0,0,0,1,0,1,0
2,47,Wrocław,0,2003.0,2200,0,1,0,0,0,0,0,0,0,0
2,55,Wrocław,1,2020.0,2750,1,0,0,0,0,0,1,1,0,0
1,22,Wrocław,0,1930.0,1200,0,0,0,0,0,1,0,0,0,0
3,65,Wrocław,0,2017.0,3500,0,1,0,0,1,0,1,1,0,0
3,78,Wrocław,1,2018.0,4150,1,1,0,1,1,0,1,0,0,0
3,55,Wrocław,0,2010.0,2500,1,1,0,1,0,0,0,0,0,0
1,37,Wrocław,1,2017.0,2290,1,1,0,1,0,0,1,1,0,0
1,28,Wrocław,1,2019.0,1950,1,1,0,1,1,0,1,1,1,0
1,40,Wrocław,1,2012.0,1700,0,1,0,0,0,0,0,0,0,0
1,24,Wrocław,1,2007.0,1400,0,0,1,0,0,0,0,0,0,0
1,35,Wrocław,1,2012.0,1500,0,1,1,0,1,0,0,1,0,0
2,41,Wrocław,1,2000.0,2670,1,0,0,1,1,0,1,0,0,0
2,47,Wrocław,1,2017.0,3190,1,1,0,0,1,0,1,1,0,0
2,33,Wrocław,1,2019.0,2600,1,1,0,1,1,0,0,0,0,0
2,44,Wrocław,0,2016.0,2230,0,0,0,0,1,1,1,0,0,0
2,53,Wrocław,0,2012.0,3150,0,1,0,0,1,0,1,1,0,0
2,49,Wrocław,0,2000.0,1930,1,1,0,0,0,1,0,0,0,0
1,38,Wrocław,1,2020.0,1950,1,0,0,1,0,0,0,1,0,1
2,32,Wrocław,0,2019.0,2250,0,1,0,0,0,0,0,0,1,0
3,45,Wrocław,1,1970.0,2200,0,1,1,0,0,0,1,1,0,0
2,48,Wrocław,0,2017.0,2350,0,0,0,0,0,0,0,0,0,0
1,30,Wrocław,1,2000.0,1690,0,0,0,0,1,1,1,1,0,0
2,44,Wrocław,0,2016.0,1851,0,0,0,0,0,1,1,0,0,1
2,36,Lubin,1,2019.0,1620,0,1,0,1,0,0,0,0,0,1
2,40,Wrocław,1,1970.0,2000,0,0,1,1,0,1,0,0,0,0
3,61,Wrocław,0,2017.0,3000,1,1,0,1,1,0,1,1,1,0
2,41,Wrocław,0,2017.0,1800,0,1,0,0,0,0,0,0,0,0
3,64,Wrocław,1,1994.0,3350,1,1,1,1,1,0,0,1,0,1
2,60,Wrocław,1,2017.0,3500,1,0,0,1,1,0,1,1,0,0
2,44,Wrocław,0,2018.0,2340,1,1,0,1,1,0,1,1,0,0
1,25,Wrocław,1,2020.0,1650,0,0,0,0,0,0,0,0,0,0
2,48,Wrocław,0,2009.0,2150,1,1,0,0,0,0,0,0,0,0
3,66,Wrocław,1,2018.0,3500,1,1,0,1,1,1,1,1,1,0
2,43,Wrocław,0,2018.0,3000,1,0,0,1,1,0,1,1,0,1
2,42,Wrocław,0,2019.0,2200,1,0,0,0,1,0,0,1,0,0
2,55,Wrocław,1,2002.0,2350,1,0,0,0,1,1,0,1,0,1
2,55,Wrocław,1,2002.0,2350,1,0,0,0,1,1,0,1,0,1
3,54,Wrocław,1,2020.0,2500,1,0,0,0,1,0,1,0,0,1
2,48,Wrocław,1,2000.0,2670,1,1,0,1,1,0,1,0,1,0
2,50,Wrocław,1,2000.0,2560,1,0,0,1,1,1,1,0,1,1
2,36,Wrocław,0,1950.0,1626,0,1,0,0,0,0,0,0,0,0
3,46,Wrocław,1,2019.0,2600,1,1,0,1,0,1,0,0,0,0
2,49,Wrocław,0,2008.0,2000,0,1,0,0,0,0,0,0,0,0
2,48,Wrocław,0,2012.0,2600,0,1,0,0,0,1,0,0,0,0
2,53,Wrocław,1,2010.0,2700,1,1,0,0,1,0,1,1,1,1
2,38,Wrocław,1,2016.0,2800,1,1,0,1,1,0,0,0,0,0
2,40,Wrocław,1,2017.0,2000,1,0,0,1,1,0,0,1,0,1
2,38,Wrocław,1,2017.0,2120,1,1,0,0,1,0,1,1,0,0
2,56,Wrocław,1,2011.0,2400,1,1,0,1,0,1,0,0,0,1
2,45,Wrocław,1,2016.0,2100,1,1,0,0,0,1,1,0,0,0
2,35,Wrocław,1,2019.0,2300,1,1,0,1,0,0,0,0,0,0
2,36,Wrocław,1,2010.0,1850,0,1,0,1,0,0,0,0,0,0
2,43,Wrocław,0,2000.0,1800,0,1,0,1,0,0,0,0,0,0
2,40,Wrocław,1,2017.0,2400,1,0,0,1,1,0,1,1,0,1
2,52,Wrocław,0,2020.0,3040,1,1,0,0,0,0,0,0,0,0
2,48,Wrocław,0,2019.0,2199,0,1,0,0,0,0,0,0,0,0
2,47,Wrocław,0,1970.0,2350,0,1,1,0,0,1,0,0,0,0
2,54,Wrocław,1,2017.0,2861,1,1,0,1,1,1,0,0,0,0
3,47,Wrocław,1,2020.0,2750,1,1,0,1,0,0,1,1,0,0
2,57,Wrocław,1,1932.0,2200,0,0,1,0,0,1,0,0,0,0
2,42,Wrocław,1,2008.0,1800,0,1,1,0,0,0,0,0,0,0
3,51,Wrocław,1,2009.0,2600,1,1,1,1,1,0,1,0,0,1
1,26,Wrocław,1,1908.0,2000,1,0,0,1,1,0,1,0,0,0
2,52,Wrocław,1,2017.0,2600,1,1,0,1,1,0,0,1,0,1
2,58,Wrocław,1,2008.0,2500,1,0,0,1,0,0,0,1,0,1
1,21,Wrocław,1,1958.0,1650,0,1,1,1,0,0,1,1,1,0
1,28,Wrocław,0,2011.0,1550,0,1,0,0,0,0,0,0,0,0
1,32,Wrocław,1,2016.0,1900,1,1,0,1,0,0,0,0,0,0
3,61,Wrocław,1,2013.0,3050,1,1,1,1,0,0,1,1,0,1
2,60,Wrocław,1,1997.0,2600,0,1,1,1,0,0,0,1,0,0
1,24,Wrocław,1,2014.0,1800,0,1,0,0,0,0,1,0,0,0
2,50,Wrocław,1,2008.0,2430,0,1,0,0,0,1,1,0,0,0
2,45,Wrocław,0,1970.0,2470,0,1,0,0,0,0,0,0,0,0
2,40,Wrocław,0,2008.0,2100,0,0,1,0,0,0,1,0,0,0
1,19,Wrocław,1,2019.0,1500,0,0,0,0,1,0,1,0,0,0
2,50,Wrocław,1,2018.0,2600,1,1,0,1,1,0,1,1,0,0
2,50,Wrocław,1,2013.0,2300,1,1,0,0,0,0,0,1,0,0
1,33,Wrocław,1,2000.0,1500,0,1,0,0,0,1,0,0,0,0
4,70,Wrocław,1,2020.0,3650,1,1,0,0,0,1,1,0,0,1
3,60,Wrocław,1,2015.0,3000,0,0,0,1,0,0,0,1,0,0
1,34,Wrocław,1,1920.0,1740,0,0,1,0,0,0,0,0,0,0
2,36,Wrocław,1,2014.0,1890,0,1,0,1,0,0,0,1,0,0
2,53,Wrocław,1,2000.0,2425,1,1,1,1,0,0,0,0,0,0
3,63,Legnica,1,2019.0,2420,1,1,0,1,1,0,0,1,1,0
2,35,Wrocław,1,1990.0,1880,0,1,0,0,0,1,0,0,0,0
2,35,Wrocław,1,2018.0,2250,1,1,0,1,1,0,1,1,0,0
2,51,Wrocław,1,1985.0,2200,0,1,0,1,0,1,0,0,0,0
2,45,Wrocław,1,2020.0,2200,1,1,0,0,1,0,1,1,0,0
2,40,Wrocław,1,2020.0,2370,1,1,0,1,1,0,1,1,0,0
1,19,Wrocław,1,2020.0,1450,0,0,0,0,0,0,0,0,0,0
1,28,Wrocław,1,2016.0,1800,0,1,0,0,0,0,0,0,0,0
2,40,Wrocław,1,2008.0,2290,0,0,0,1,1,0,0,1,0,0
4,84,Wrocław,0,2009.0,3500,1,1,0,0,0,1,0,1,1,0
2,42,Wrocław,0,2019.0,1900,0,1,0,0,0,0,1,0,0,0
1,28,Wrocław,1,1970.0,1800,0,1,0,0,0,0,0,0,0,0
3,63,Wrocław,0,2016.0,4900,1,0,0,1,0,0,1,0,1,1
2,42,Wrocław,1,2014.0,2098,0,1,0,1,1,0,1,1,0,0
1,33,Wrocław,1,2006.0,1780,0,1,0,1,0,0,1,0,0,0
1,33,Wrocław,1,2017.0,2050,1,0,0,1,1,0,0,1,0,0
2,45,Wrocław,1,2018.0,2300,1,1,0,0,1,1,0,0,0,0
2,48,Wrocław,1,2016.0,2472,0,1,0,1,1,0,1,1,0,0
2,56,Wrocław,1,2012.0,2660,1,1,0,1,0,0,0,0,0,0
3,55,Wrocław,1,2006.0,2750,1,1,0,1,0,0,0,0,0,0
3,65,Wrocław,1,2017.0,3300,1,1,0,1,1,1,1,1,0,0
2,50,Wrocław,0,2012.0,2199,0,1,0,0,1,0,0,0,0,0
3,60,Wrocław,1,2011.0,3300,1,1,0,1,0,0,1,0,0,0
3,68,Legnica,1,2010.0,2500,1,1,1,1,0,1,0,0,1,1
3,63,Wrocław,1,1990.0,2900,0,1,0,1,0,0,0,0,0,0
2,50,Wrocław,1,2008.0,2400,1,1,0,1,0,0,0,0,0,0
2,45,Wrocław,1,2017.0,2500,1,0,1,0,1,0,1,0,0,1
2,41,Wrocław,0,2020.0,2800,0,0,0,0,0,0,1,0,0,0
2,50,Wrocław,1,2017.0,3200,1,1,0,1,1,0,1,1,1,0
2,46,Wrocław,1,2016.0,2950,1,1,1,1,1,1,0,0,0,1
2,51,Wrocław,1,2017.0,3100,1,1,0,1,1,0,1,1,0,0
2,38,Wrocław,1,2016.0,2600,1,1,0,1,0,0,0,0,0,0
2,38,Wrocław,1,2015.0,2500,1,1,0,1,0,0,0,0,0,0
3,70,Wrocław,1,2004.0,2800,0,0,1,1,0,1,0,1,0,0
2,49,Wrocław,1,2018.0,2650,1,1,1,1,1,0,1,1,0,0
2,40,Wrocław,1,2013.0,2205,0,0,0,1,1,0,0,1,0,0
3,65,Wrocław,0,1902.0,3500,0,0,0,0,0,0,0,0,0,0
2,41,Wrocław,0,2019.0,2895,0,1,0,0,0,0,1,0,0,0
3,65,Wrocław,0,2019.0,3100,0,0,0,0,0,0,1,0,0,0
2,49,Wrocław,0,2004.0,1999,0,1,0,0,0,0,1,0,0,0
2,50,Wrocław,1,2019.0,2800,0,0,0,1,0,0,1,1,0,1
1,40,Wrocław,1,1906.0,2000,1,0,0,0,1,0,1,0,0,0
2,47,Wrocław,0,1968.0,2830,0,1,1,0,0,0,0,0,0,0
2,50,Wrocław,0,2016.0,2500,0,1,0,0,0,0,1,0,0,0
2,40,Wrocław,1,2017.0,2150,0,0,0,0,0,0,0,0,0,1
2,71,Wrocław,0,1988.0,3000,1,1,0,1,0,1,0,1,0,1
3,70,Wrocław,1,2007.0,2957,1,1,0,1,0,0,0,0,1,1
2,38,Wrocław,0,2020.0,2700,1,1,0,0,1,0,1,1,0,0
3,78,Legnica,1,2007.0,2300,1,1,0,1,0,0,1,0,0,0
3,54,Wrocław,1,1994.0,2750,1,1,0,1,0,0,1,0,0,0
2,43,Wrocław,1,2000.0,2540,0,1,1,1,1,0,0,0,0,0
2,42,Wrocław,0,2019.0,2350,1,1,0,1,0,0,0,0,0,0
2,50,Wrocław,0,2018.0,3050,0,1,0,0,0,0,1,0,0,0
2,56,Wrocław,1,2011.0,2400,1,1,0,1,0,1,0,0,0,1
1,40,Wrocław,1,2012.0,1700,0,1,0,0,0,0,0,0,0,0
2,40,Wrocław,1,1982.0,2500,0,0,0,0,0,1,0,0,0,0
2,43,Wrocław,1,2018.0,2400,1,0,0,1,1,0,1,1,0,0
1,33,Wrocław,1,2016.0,2250,1,1,0,1,1,0,0,0,0,0
2,31,Wrocław,0,2019.0,2120,1,1,0,1,1,0,0,1,0,1
2,40,Wrocław,0,2017.0,1799,0,1,0,0,0,0,0,0,0,0
2,45,Wrocław,0,2020.0,2300,0,1,0,0,0,1,0,0,0,0
3,55,Wrocław,1,2014.0,2600,0,1,0,1,1,0,1,0,0,1
2,39,Wrocław,1,2018.0,2100,1,1,0,0,1,0,0,0,0,0
1,29,Wrocław,1,2019.0,1800,0,0,0,0,0,0,1,1,0,1
1,35,Wrocław,1,2000.0,2100,0,1,1,0,0,0,0,1,0,0
3,70,Wrocław,1,2004.0,2800,1,1,1,0,0,1,0,0,0,0
3,78,Wrocław,1,2013.0,3400,1,0,0,1,0,0,0,0,0,1
3,78,Wrocław,1,2018.0,4150,1,1,0,1,1,0,1,0,0,0
1,26,Wrocław,1,2019.0,2000,1,1,0,1,1,0,0,0,0,0
2,42,Wrocław,1,2015.0,2500,0,0,1,1,0,1,0,1,1,0
3,74,Wrocław,0,1993.0,3100,0,1,1,0,1,1,0,0,0,0
2,48,Wrocław,0,2019.0,2500,0,1,0,0,0,0,0,0,0,0
3,68,Wrocław,0,2008.0,2750,0,1,0,0,0,0,1,0,0,0
2,48,Wrocław,0,2018.0,2250,0,1,0,0,0,1,1,0,0,0
2,54,Wrocław,0,1993.0,2340,0,0,1,0,0,1,0,0,0,0
2,32,Wrocław,0,2020.0,2350,0,0,0,0,0,0,1,0,0,0
2,53,Wrocław,1,2009.0,2250,0,1,0,0,1,1,1,0,0,0
1,51,Wrocław,0,2018.0,2910,0,1,0,0,1,0,1,0,0,0
1,35,Wrocław,0,2000.0,1401,0,0,1,0,0,1,0,0,0,0
2,45,Wrocław,0,2018.0,2550,0,1,0,0,0,0,1,0,0,0
2,30,Wrocław,0,2020.0,1820,0,0,0,0,0,0,1,0,0,0
2,43,Wrocław,0,2019.0,2500,0,1,0,0,1,0,0,0,0,0
2,57,Wrocław,0,2012.0,2500,0,0,0,0,0,0,1,0,0,0
2,45,Legnica,1,2000.0,1250,0,1,0,0,0,1,1,1,0,0
1,24,Wrocław,0,1910.0,1300,0,1,1,0,0,1,0,0,0,0
1,35,Wrocław,0,2020.0,1550,0,0,0,0,0,0,1,0,0,0
2,50,Wrocław,0,2014.0,2757,0,0,0,0,0,0,0,0,0,0
2,52,Wrocław,1,2019.0,3601,1,0,0,1,1,0,1,0,1,0
3,60,Wrocław,0,2015.0,2400,1,1,0,1,1,0,1,1,0,1
3,65,Wrocław,1,2019.0,3850,1,1,0,1,1,0,1,1,0,0
3,67,Wrocław,1,2014.0,2700,1,1,1,0,0,1,1,0,0,0
2,38,Wrocław,1,2018.0,2175,1,1,0,1,0,0,1,0,0,0
2,45,Wrocław,1,2016.0,2840,1,1,0,1,1,0,1,1,0,0
2,60,Wrocław,1,2006.0,2342,1,0,0,1,0,1,1,1,0,1
3,53,Wrocław,1,2008.0,2250,0,1,0,0,0,1,0,0,0,0
2,31,Wrocław,1,2014.0,1885,0,1,0,1,1,0,1,1,0,0
2,47,Wrocław,1,2004.0,2160,0,1,1,1,0,1,0,0,0,0
3,48,Wrocław,1,2020.0,2800,1,1,0,1,1,1,0,1,1,0
1,28,Wrocław,0,2020.0,1850,0,0,0,0,0,0,0,0,0,0
3,62,Świdnica,0,1986.0,1800,0,1,1,0,0,0,0,0,0,0
2,60,Wrocław,1,1960.0,2570,1,1,1,0,0,1,0,0,0,0
1,33,Wrocław,1,2000.0,1500,0,1,0,0,0,1,0,0,0,0
2,47,Wrocław,1,2018.0,2460,1,1,0,1,0,0,1,1,0,0
1,29,Wrocław,1,2020.0,2050,1,1,0,0,1,0,0,1,0,0
2,40,Wrocław,0,2018.0,2700,1,1,0,0,0,1,1,0,0,0
2,42,Wrocław,0,1965.0,1900,0,1,1,0,0,0,0,0,0,0
1,31,Wrocław,1,2018.0,2055,1,1,0,1,1,1,0,0,0,0
2,45,Wrocław,1,2008.0,2200,1,1,0,0,1,0,0,0,0,0
2,38,Wrocław,1,1980.0,2220,0,0,1,1,0,1,0,0,0,0
3,58,Wrocław,0,2009.0,2740,0,0,0,0,0,0,1,0,0,0
2,58,Wrocław,0,2012.0,2800,0,1,0,0,0,1,1,0,1,0
3,60,Wrocław,0,2008.0,2600,0,1,1,0,0,1,1,0,0,0
2,48,Wrocław,0,2019.0,1900,1,1,0,1,0,1,1,0,0,0
1,36,Wrocław,0,2008.0,1400,0,1,0,0,0,0,0,1,0,0
3,62,Wrocław,0,1933.0,3000,0,1,1,0,0,1,0,0,0,0
3,66,Wrocław,0,2019.0,3500,1,1,0,1,0,0,1,0,0,0
2,40,Wrocław,0,2011.0,2200,0,1,0,0,0,0,1,0,0,0
2,46,Wrocław,1,2020.0,2660,1,1,0,1,1,0,1,0,0,0
1,26,Wrocław,0,2015.0,1300,0,0,0,0,0,0,0,0,0,0
1,32,Wrocław,0,2020.0,2450,0,0,0,0,0,0,0,0,0,0
2,43,Legnica,0,2019.0,1700,0,1,0,0,0,0,0,0,0,0
2,51,Wrocław,0,2002.0,2490,0,0,1,0,0,1,1,0,0,0
2,50,Wrocław,0,2020.0,1950,0,1,0,0,0,0,1,1,0,0
2,35,Wrocław,0,2012.0,2180,1,1,0,1,0,0,0,0,0,0
2,50,Wrocław,0,1902.0,3100,0,0,0,0,0,0,0,0,0,0
2,51,Lubin,1,1981.0,1510,1,1,0,1,0,1,0,0,0,0
2,50,Wrocław,0,2020.0,2200,0,1,0,0,0,1,1,0,0,0
2,45,Wrocław,1,2011.0,2440,1,1,0,1,1,0,0,1,1,0
4,84,Wrocław,0,1994.0,3600,0,0,0,0,0,0,0,0,0,0
2,35,Wrocław,1,2018.0,2600,1,1,0,1,1,0,1,0,0,0
2,36,Wrocław,0,1940.0,1800,0,0,0,0,0,0,0,0,0,0
3,44,Wrocław,1,1969.0,3500,0,1,1,0,0,0,0,0,0,0
2,52,Wrocław,0,2008.0,2650,1,1,0,0,0,0,1,0,1,0
3,60,Wrocław,0,2010.0,2850,0,1,0,0,0,0,1,0,0,0
2,36,Wrocław,0,2019.0,2170,0,0,0,0,0,0,1,0,0,0
3,48,Wrocław,0,2019.0,2585,1,1,0,1,1,0,1,0,0,0
1,23,Wrocław,0,1920.0,1865,0,0,0,0,0,0,1,0,0,0
1,33,Wrocław,0,2020.0,2140,0,0,0,0,0,0,1,0,0,0
3,56,Wrocław,1,1965.0,3150,1,1,0,0,0,0,0,0,0,0
3,48,Wrocław,0,2018.0,2660,0,1,0,0,1,0,1,1,0,0
3,56,Wrocław,0,2019.0,3200,0,1,0,0,0,0,0,1,0,0
1,28,Wrocław,1,2020.0,1910,0,1,0,0,0,1,0,0,0,0
2,55,Wrocław,0,2010.0,2650,0,1,0,0,0,0,1,0,0,0
1,19,Wrocław,1,2020.0,1450,0,0,0,0,0,0,0,0,0,0
1,33,Wrocław,0,2019.0,2650,0,1,0,0,0,0,1,0,0,1
2,54,Wrocław,0,2008.0,2500,0,0,1,0,0,0,0,0,0,0
1,26,Wrocław,0,1970.0,1700,0,1,0,0,0,0,0,0,0,0
3,69,Wrocław,0,2017.0,3040,0,1,0,0,0,0,1,0,0,0
2,41,Wrocław,0,2019.0,1800,0,1,0,0,0,1,0,0,0,0
2,52,Wrocław,1,2008.0,2400,1,1,0,0,0,1,0,0,0,0
1,23,Wrocław,0,1960.0,1538,0,0,1,0,0,0,0,0,0,0
1,25,Wrocław,0,1972.0,1860,1,1,0,1,0,0,0,0,0,0
3,47,Wrocław,1,1996.0,2600,0,0,0,0,1,0,0,1,1,0
1,40,Wrocław,1,1998.0,1900,1,1,1,0,1,0,0,0,0,0
1,34,Wrocław,1,2005.0,1550,0,1,0,0,0,1,0,1,0,0
1,35,Wrocław,0,2013.0,1740,1,1,0,0,0,1,0,0,0,0
1,30,Wrocław,0,1950.0,1300,0,0,0,0,0,0,0,0,0,0
2,52,Wrocław,0,2012.0,2950,0,0,0,0,0,0,1,0,0,1
3,64,Wrocław,1,2020.0,2740,1,1,0,0,0,0,1,0,0,0
2,42,Wrocław,0,2020.0,1999,0,0,0,0,0,0,0,0,0,0
2,48,Wrocław,1,2019.0,2450,1,1,0,0,0,0,1,1,0,0
2,46,Wrocław,0,1920.0,2100,0,0,1,0,0,1,0,0,0,0
3,55,Wrocław,1,2019.0,2900,1,1,0,0,0,0,1,0,0,0
2,50,Wrocław,1,2006.0,2100,1,1,0,0,0,1,0,0,0,0
3,59,Wrocław,0,2020.0,2800,1,1,0,1,0,0,1,0,0,0
1,30,Wrocław,1,2018.0,1950,1,1,0,1,1,1,0,1,0,0
1,27,Wrocław,1,2019.0,2100,0,1,0,1,0,0,0,0,0,0
2,40,Wrocław,0,2018.0,2050,0,1,1,0,0,0,0,0,0,0
2,47,Wrocław,1,2020.0,2550,1,1,0,0,1,1,0,1,1,1
2,63,Wrocław,0,1910.0,2650,0,1,1,0,0,0,0,0,0,0
3,50,Wrocław,1,1985.0,2450,0,1,1,0,0,1,0,0,0,0
